Datetime,Text
2021-09-19 21:16:55+00:00,"6) Microsoft #MSFT will be increasing its prices 25% in March 2022.

https://t.co/xLBOfCrDPr."
2021-09-19 21:00:02+00:00,Want to learn how to create a task in #Planner from an #email? Check out this #tutorial on #youtube  https://t.co/2wowszHrd2 #Microsoft #MSFT #MicrosoftEDU #Remotework #MSTeams #Microsoft365 #Office365 #tasksbyplanner #microsofttodo
2021-09-19 16:02:15+00:00,"Remember $xrp was created by X $btc developers back in the early days.

Our long-term followers know we point them in the right direction.

#AMD
#Tesla
#GME way before #WSB
#NET
#MSFT
$DOGE

Just to name a few!!

$XRP Is the biggest of them all!! #Warning
NFA.
#cryptocurrency"
2021-09-19 09:20:32+00:00,$MSFT TABLE for CLOSE PRICE Prediction for the next 7 Days starting 2021-09-17 #msft https://t.co/zTp7dQiFhC
2021-09-19 09:20:30+00:00,$MSFT SIGNAL for CLOSE PRICE Prediction for the next 7 Days starting 2021-09-17 #msft https://t.co/aEi67vDaDl
2021-09-19 09:20:26+00:00,"$MSFT 2021-09-17 , CLOSE PRICE = 299.869995 #msft"
2021-09-19 07:24:57+00:00,"Being dorky explains some of ⁦@LinkedIn⁩ success #MSFT
 https://t.co/LvT3O22TQk"
2021-09-19 02:02:40+00:00,"#MSFT looking for 290 if this breaks to downside 
https://t.co/wg15u2Q1Am"
2021-09-19 01:02:21+00:00,"Covered Calls Cash Flow Strategy: 
 Ticker: $MSFT 
 Date: 2021-09-24 
 Strike: 300.0 
 Premium Generated: 1.15% 
 #options #coveredcalls #stocks #MSFT"
2021-09-18 21:00:01+00:00,Want to learn how to share files outside of a team in #MicrosoftTeams Check out this #tutorial https://t.co/MOKSnvNbH5 #Microsoft #MSFT #MicrosoftEDU #Remotework #MSTeams #Microsoft365 #Office365 #SharePoint #SharePointOnline
2021-09-18 18:30:00+00:00,"$MSFT That 20/50 MA cloud is catching as #MSFT trades horizontal.
https://t.co/4qF1b08XO0"
2021-09-18 18:23:20+00:00,"MSFT: 1 day 
#msft $msft #growth #longterm #dividendbuyback #perspective #dividends #technology 🕊 https://t.co/QGnctfYK0K"
2021-09-18 17:02:19+00:00,"Market traders use the weekend and dive into some actual professional market education, #TRICKTRADES #Youtube channel,  #SPY #QQQ #AAPL #BABA #NVDA #FB #TSLA #AMD #TWTR #MU #AMZN #NFLX #MSFT #GOOGL #Stock #Market https://t.co/vgGHRshwmT https://t.co/qRN2KFb22J"
2021-09-18 16:13:50+00:00,"In the same week evergrande China group get in trouble of their 300B debt, Microsoft announced 60B of their share buyback and raise in dividends, the money of the old world will move to the new world companies.
#EvergrandeGroup #Msft $Msft #invest"
2021-09-18 04:55:47+00:00,$MSFT #MSFT Well it didn't....Still bear then
2021-09-18 03:04:14+00:00,"For the record, I'm changing my guess. 

#MSFT is going to acquire #CDProjektRed. 

That's my guess &amp; I'm sticking to it."
2021-09-18 03:00:02+00:00,Want to learn how to restore a deleted file in #MicrosoftTeams ? Check out this tutorial!   https://t.co/kxpEqV8xwm #Microsoft #Microsoft365 #Office365 #MSFT #MSTeams #Remotework #MicrosoftEDU #YouTube #Howto #Tutorials #SharePoint #SharePointOnline
2021-09-17 22:21:07+00:00,"Partners AT&amp;T, Equinix, Microsoft, and more are part of the new Connected Climate Initiative, which aims to help customers collectively reduce 1 billion metric tons of greenhouse gas emissions by 2035. https://t.co/hsEK1gk8tN #MSFT…https://t.co/FtzjDaUeOp https://t.co/3dPyv08yQY"
2021-09-17 21:40:20+00:00,"Drink #coffee at night,  you write stuff! 5 Ways to Open Windows Security in Windows 11 - https://t.co/fxnmzgtctq

#windows11 #windowssecurity #msft #microsoft #computersecurity #Tech #Security #infosec #CyberSecurity #Privacy https://t.co/GICkgGO4HX"
2021-09-17 19:56:52+00:00,@vola2vola @Caddy_Noonan @42macro Just added some #msft #appl #fb and #ethe
2021-09-17 19:53:36+00:00,Honoring role models and raising our ‘voz’ this #HispanicHeritageMonth #MicrosoftLife #MSFT  https://t.co/bhicRi9jjx
2021-09-17 19:40:06+00:00,How to sync your email with contract lifecycle management - https://t.co/r1cR1Y5fVm #CLM #MSFT #microsoftoutlook #contracts #contractmanagement
2021-09-17 19:31:23+00:00,Microsoft Just Released Its Slick New Photos App to Windows 11 Insiders https://t.co/REyuMHBfqp #MSFT #Microsoft #Windows11 #PhotosApp
2021-09-17 18:57:00+00:00,"#MSFT is embracing empathy, courage and vulnerability to create trust and build connections.  Hope to see more #MSPartners embrace the @brenebrown Dare to Lead methodology.  
https://t.co/e6vN7Nojid"
2021-09-17 16:02:27+00:00,Check out my #MSFT analysis on @TradingView: https://t.co/qiDYR0XRvH New High today by 1 Penny! Don't place stops right over the high or low. Give them tolerence so you're not victimized by like this StopHunt!
2021-09-17 15:34:14+00:00,"You missed #AAPL (Apple)
You missed #GOOGL (Google)
You missed #MSFT (MicroSoft)

If you're sleeping on The Graph👨🏻‍🚀 $GRT you gonna miss The next Google  (Google of Blockchains) for sure.

Can't believe a most important piece of Web3 still sitting at 4B mcap.

Few..Damn early🤗"
2021-09-17 15:01:38+00:00,Microsoft’s new photos app for Windows 11 is a welcome redesign https://t.co/wVnCqjcQ1R #MSFT #Microsoft #Windows11
2021-09-17 03:02:48+00:00,@madebygps @MSFTReactor Hey @madebygps ! I would love to be a part of this. I am a #MSFT Student Ambassador and I love to spread knowledge about #MSFT technologies. I'm also a really good orator💫
2021-09-17 02:46:04+00:00,"Microsoft Student Summit. October 18-20, 2021!
 
LEARN, EXPLORE and ACCELERATE by skilling up and raising their profile from Microsoft.

Students also  have the opportunity to join the community of students and learn from each other!

https://t.co/BgZxSGCpOe

@MicrosoftEDU #MSFT"
2021-09-17 01:10:01+00:00,#MSFT - MSFT LONG - TradingView - https://t.co/jZ9ARWrmGA
2021-09-17 01:05:28+00:00,"$MSFT #MSFT 304$ PT hit today what an awesome move.

Fresh all-time highs to close the week? https://t.co/7ISclvoogC"
2021-09-17 00:56:08+00:00,"Microsoft getting ready for the next move higher

Fresh idea by @glenn_leese

Read it here:

https://t.co/fIukcJoLgq

$MSFT #MSFT #microsoft #stocks #tradingview #NASDAQ"
2021-09-16 22:36:58+00:00,"Learning to use #Airtable ….how is this not #msft Access? 😅 I know I know, way more powerful with automations etc. #codeornocode #forwardorbackward"
2021-09-16 21:00:02+00:00,Want to learn how to email a channel in #MicrosoftTeams ? Check out this tutorial!   https://t.co/B9hZRnxhqg #Microsoft #Microsoft365 #Office365 #MSFT #MSTeams #Remotework #MicrosoftEDU #YouTube #Howto #Tutorials #SharePoint #SharePointOnline #email
2021-09-16 20:59:47+00:00,Microsoft Kicks Off Its Vision for a Password-Free Future https://t.co/BdWzKPxzal #MSFT #Microsoft #IT #CyberSecurity
2021-09-16 20:14:46+00:00,Microsoft accounts can now go fully passwordless - The Verge #msft #security  https://t.co/oZybcfURk1
2021-09-16 19:40:51+00:00,"🎣🎣
MSFT Put
$MSFT
#MSFT

🐟🐠 https://t.co/W46KuH6c2h"
2021-09-16 19:02:13+00:00,"$MSFT was forecasted to dive to (A) on 09-09
then recover to &gt; 300 USD and to touch the dotted trend line (B) by 09-15, then dip to (C) on Sep 17th and end at (D) after Sep 20th

#MSFT is now above the support line @ 303 USD and it must fall back below which is hard

@8_yuce https://t.co/cW7sDLQoco"
2021-09-16 18:57:00+00:00,"#MSFT is embracing empathy, courage and vulnerability to create trust and build connections.  Hope to see more #MSPartners embrace the @brenebrown Dare to Lead methodology.  
https://t.co/e6vN7Nojid"
2021-09-16 18:26:48+00:00,Microsoft Office 2021 will launch on October 5th https://t.co/pQVd0LKcto #MSFT #Microsoft #Office2021 #MicrosoftOffice #O365
2021-09-16 16:12:35+00:00,MSFT: Trend analysis and next Key Points to watch! - #MSFT chart https://t.co/XMmbne7LP3
2021-09-16 15:22:11+00:00,"#MSFT chart intra-day
We exited our position in $MSFT yesterday at 305. It is under pressure from the options expiration event tomorrow, as it is on the sell-side. It needs to hold above 300 by tomorrow’s close. https://t.co/fhDE5PFf40"
2021-09-16 15:00:03+00:00,Want to learn how to pop out apps in #MicrosoftTeams Check out this #tutorial on #youtube  https://t.co/YiQa2HizHb #Microsoft #MSFT #MicrosoftEDU #Remotework #MSTeams #Microsoft365 #Office365 #Teams #PowerAddict
2021-09-16 14:28:19+00:00,Looking for a continued pullback so we can set up our trades for earnings season on #aapl #googl #msft #coin #fb #amzn #tsla
2021-09-16 13:59:35+00:00,Windows 11: Microsoft tests a revamped Tips app for the new operating system https://t.co/V0FOMdCW6V #MSFT #Microsoft #Teams #MicrosoftTeams
2021-09-16 13:31:07+00:00,"📈🔔Opening Bell
$MSFT #MSFT
$304.82   +1.68%

Join The Hype List! 
https://t.co/n6aDiWOGN4"
2021-09-16 13:01:29+00:00,"$MSFT not too long before price action hits ATHs. May break $305 resistance today and turn into a nice runner.

#stockstowatch #stockmarket #stocks #MSFT https://t.co/j4Swu7MRo0"
2021-09-16 12:49:09+00:00,"Microsoft Analysis, The bulls are still going - #MSFT chart https://t.co/dkEDHoFQ93"
2021-09-16 12:11:52+00:00,"Passwordless: Dream becomes the reality for each digital users using Microsoft account

Microsoft Security helpful to provide us password free world with its Trust by design approach.

https://t.co/vhMBEYQMKr

#MSFT #DigitalTransformation #cybersecurity @TBS_Computing @TBS_Delhi"
2021-09-16 11:19:51+00:00,#MSFT could see some down side https://t.co/VYF1wq3vt8
2021-09-16 10:56:24+00:00,MSFT Microsoft Price Target - #MSFT chart https://t.co/f9tAq79n9S
2021-09-16 10:48:57+00:00,"$AVGO #AVGO another potential breakout play candidate like $MSFT #MSFT, over and above 508 leads to us to new high territories. $AMD #AMD $NVDA #NVDA $QCOM #QCOM https://t.co/qA0tX0Dgos"
2021-09-16 10:43:12+00:00,$MSFT #MSFT breakout candidate for over 306 to lead us to new highs territory and resistances $AAPL #AAPL $AMZN #AMZN $FB #FB https://t.co/6Yxq8f3YA2
2021-09-16 08:45:21+00:00,"Technical analysis of #Microsoft  ( #MSFT ) #stocks  dated September 16 2021. 16 technical indicators on the daily timeframe show a signal: STRONG BUY. Details on the official website: https://t.co/2W6kvtolcK

#MicrosoftEvent #NASDAQ100 #NYSE #sharemarket #StocksToBuy #investing https://t.co/tOt6gTlPsn"
2021-09-16 05:25:10+00:00,"stock price is not proportional to actual technical accolades or innovations, by a given company. Even then, #MSFT stock  has been on🔥"
2021-09-16 04:26:12+00:00,MSFT breakout watch. $MSFT - #MSFT TradingView https://t.co/Wf7U2tdCFh
2021-09-16 04:10:34+00:00,"9/16 Watchlist
$MA Puts below $343
$FB Puts below $373
$AAPL Calls above $149.44
$TWTR Calls above $62
$MCD Calls above $242

Interesting:
$HD, $BA, #MSFT

Swing potentials
$DIS, $SPOT, $TGT, $TWLO, $ETSY"
2021-09-16 03:58:17+00:00,$MSFT working it's way into the top 20 most mentioned on wallstreetbets over the last 24 hours
2021-09-16 03:15:44+00:00,"#MSFT-#Puts- Below premarket low- Buying momentum dying, at resistance, 
#AAPL-#Calls- Above 149.44, todays high- Daily hammer
#CRM-#Calls- Above 256.75- Bullish Trend
#TWTR- #Puts- Under premarket- Following 4hour trend over bearish momentum with pullback, lower highs"
2021-09-16 02:09:14+00:00,"Peace and Blessings!

#Volvo targeting $20 B valuation for IPO

#Rivian targeting $80 B valuation for IPO 

#MSFT raised its quarterly dividend rate by 11%, to 62 cents from 56 cents and also plans to buyback $60 B in stocks 

#StocksInNews #stockstowatch #StockMarket #stocks"
2021-09-16 02:08:07+00:00,That $MSFT share buyback for 60billion has me turned on. Get it while you can. #msft #gme #amc
2021-09-16 00:09:36+00:00,$MSFT #MSFT back to bulls IF it makes a new high at next candle... https://t.co/BInvNll2ho
2021-09-15 21:02:38+00:00,Microsoft Teams: This new 'standout' feature is coming to a meeting near you soon https://t.co/Rd2aJr8FJ0 #MSFT #Microsoft #Teams #MicrosoftTeams
2021-09-15 20:49:30+00:00,Also consider thet #MSFT is buying back his shares. Apple Amazon etc can do the same after last year hyperbullrun. With that they can create a squeeze on their own stock lol
2021-09-15 20:09:07+00:00,"📈🔔Closing Bell
$MSFT #MSFT
$304.97   +1.73%

Join The Hype List! 
https://t.co/n6aDiWOGN4"
2021-09-15 20:08:08+00:00,Problem is that the total number of outstanding shares is non constant and irrespective of what will be future earnings as a function of time. For reason of said total market value will always be a singular multiple of market value and the total number of outstanding shares #MSFT
2021-09-15 20:02:42+00:00,"#Microsoft (NASDAQ:MSFT) boosts dividend by 11%, sets $60B buyback

The news breaks one day after the WH announces it wants to curb buybacks with a new tax...WH would prefer is companies invest in workers

#MSFT up 1.70% over Wednesday

#StockNews #NEWSUPDATE #StockTrading https://t.co/mslklWlgK6"
2021-09-15 19:20:01+00:00,#msft $msft just broke to meet ATH!!! Over $305!!!!
2021-09-15 18:57:00+00:00,"#MSFT is embracing empathy, courage and vulnerability to create trust and build connections.  Hope to see more #MSPartners embrace the @brenebrown Dare to Lead methodology.  
https://t.co/e6vN7Nojid"
2021-09-15 18:40:05+00:00,Microsoft Teams: This new feature will make your meetings more interactive https://t.co/NgFvm8uIvI #MSFT #Microsft #Teams #MicrosoftTeams
2021-09-15 17:07:24+00:00,"Looking forward to a password-free future. Faster. More secure.

#MSFT"
2021-09-15 17:05:46+00:00,"$SPY 479 will be a good confirmation 
Else still a Bull trap 🔥
$stocks #stockmarket #cnbc #elon #btc #msft #irnt https://t.co/oAyiC2Ig2c"
2021-09-15 17:05:11+00:00,"🚨📯😻🪄 September 15, 2021 #MSFT push out  Windows (11) NEXT Version DEV, #InsiderPreviewBuild 22458.1000 (rs_prerelease) - is NOW available in the 🚧#DevChannel  🚧#ActiveDevelopmentBranch👉 https://t.co/8wYSZbl1eG https://t.co/3YnNQLKPQm"
2021-09-15 16:59:24+00:00,"@Microsoft @Windows @MSFTnews Never the less that your stock $MSFT #MSFT sucks a$$, new #Windows #update destroyed my Laptop and had to reset windows. WHAT IS WRONG WITH YOU GUYS ? (YES I'M YELLING)

#windows10 #update #kb5005565 #sucks #DontUPDATE"
2021-09-15 16:51:35+00:00,Microsoft Teams meetings now offer Live captions and transcriptions in 27 new languages https://t.co/JH8eOz1P5h #MSFT #Microsoft #Teams #MicrosoftTeams
2021-09-15 16:44:03+00:00,"@TriggerTrades S&amp;P 500 Algo Technical Analysis 📈

There it goes 💸
Are you in with us, fellas?
https://t.co/tDvfdQFQ4l

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC #VZ #MA #PFE #MRK #BAC #DIS #NFLX #TSLA https://t.co/PD83WQSocE"
2021-09-15 15:36:03+00:00,$MSFT Why some companies prefer dividends and some prefer buybacks - two-minute explainer https://t.co/59fBRbVMUq #MSFT
2021-09-15 15:20:02+00:00,$MSFT Microsoft unveils giant share buyback on top of annual dividend hike https://t.co/oRSlpFdaZ9 #MSFT
2021-09-15 15:16:01+00:00,"#spy doesnt know what to do with decent breadth, but FANGman getting sold.  minus #MSFT. Smells a little bit like the index rebal with laggers up today into quad friday. Apart from open, what a horrible day to trade."
2021-09-15 15:01:58+00:00,Thank you for the increase.  @satyanadella #msft
2021-09-15 15:00:10+00:00,"Microsoft to buy back up to $60 billion in shares #Microsoft #share #dividends #MSFT $MSFT #stockmarket

https://t.co/5LHBVHfxwi https://t.co/Wa9d4PPpzo"
2021-09-15 14:46:22+00:00,"$MSFT Long at 302.50

#MSFT https://t.co/W0oszIeByl https://t.co/xVhmEYTg0a"
2021-09-15 14:44:13+00:00,"So this is now my most read blog on @LinkedIn with a lot of positive feedback &amp; messages coming my way from @Microsoft Partners!! Learn more about NCE here: https://t.co/EtOysvKOcZ 
@msPartner 
#IngramMicroCloud #NewCommerceExperience #NCE #Microsoft #MSPartner #MSFT #D365 #M365"
2021-09-15 14:43:30+00:00,Mr. Softie to DA Moon!! 🔥🔥🔥👑👑#MSFT flagged it as strongest in mega-cap tech. It’s by far my largest position
2021-09-15 14:25:17+00:00,Microsoft accounts can now go fully passwordless https://t.co/e7UiHudoiq #MSFT #Microsoft #Office365 #IT
2021-09-15 14:04:46+00:00,"Bulls and bears continue to slug it out. Microsoft announces dividend and $60 billion share buyback.

*78% of CFD clients lose money
#SP500 #MSFT #Microsoft https://t.co/HOofSUj35K Translated using #MicrosoftFlow"
2021-09-15 14:04:12+00:00,"Bulls and bears continue to slug it out. Microsoft announces dividend and $60 billion share buyback.

*78% of CFD clients lose money
#SP500 #MSFT #Microsoft https://t.co/vtVs5vSivM"
2021-09-15 13:42:59+00:00,Success from jg in @SMDTrading Discord $BABA #BABA $FB #FB $MSFT #MSFT https://t.co/fnyF47NRW2
2021-09-15 13:31:15+00:00,"📈🔔Opening Bell
$MSFT #MSFT
$299.79   +0.94%

Join The Hype List! 
https://t.co/n6aDiWOGN4"
2021-09-15 13:16:53+00:00,"We are celebrating #RIL #TCS mcap crossing $200 Billions. While #Msft is doing buyback of $60 billions, with mcap of over $2 trillion. Longway to go."
2021-09-15 13:15:16+00:00,"Microsoft is a great company which keeps growing. Their increase of dividends and buyback causing stock go higher today. #Msft #stocks  pivot 304.27 today for upside resistance 306, downside 302.37, 300 #StocksToBuy #trade"
2021-09-15 12:40:50+00:00,"#Microsoft rises after hiking dividend &amp; announcing stock buyback.

💻The tech giant will buyback up to $60 billion of shares as it expands its programme of returning capital to share holders

#MSFT 🔼 1.4% pre-market

#MarketUpdate 

RW:79.32% of retail clients lose money"
2021-09-15 09:35:24+00:00,"Aloha Traders ☕🤙

Updated #Elliottwave counts on our Discord platform: 
#BTC #ETH #ETHBTC #SPX #SPX500 #NDX #NAS100 #WTI #oil #Gold #XAU #DXY #MSFT #AAPL 

AAPL completed an impulse down. 
NDX in an EW configuration.
Tech telling us something?

https://t.co/tDvfdQFQ4l https://t.co/cp2uqXdRIn"
2021-09-15 09:20:00+00:00,"Microsoft to buy back up to $60 billion in shares #Microsoft #share #dividends #MSFT $MSFT #stockmarket

https://t.co/5LHBVHfxwi https://t.co/g2wUZ0edpj"
2021-09-15 08:18:08+00:00,"QQQ continues to struggle, red candles in a row is a big red flag. TLT indicates that requests for bonds are increasing.
#spy #spx #qqq #ndx #nasdaq #investingwithmk #trading #fb #fcel #msft #silk #trox #zi #cei #crox #irnt #isee #sdc #clr #star #agc #beem https://t.co/QCztC00vsP"
2021-09-15 06:13:49+00:00,It’s great when you wake up to a 10% payrise. #dividends #microsoft #MSFT #passiveincome #retirementplanning #FinancialFreedom https://t.co/6AweOB3JeG
2021-09-15 05:40:59+00:00,"RR: Microsoft Will Require All Employees and Office Visitors to Be Vaccinated https://t.co/tv4YQoKotg 
#Covid-19 #Health #Microsoft #MSFT #Pandemic #ReturntoOffice #Safety #WFH https://t.co/EZjZfJtXCC"
2021-09-15 04:45:50+00:00,@Investingcom $MSFT #MSFT recently broke the previous outside return structure. Can we expect a short-term trend reversal? Price may very well go back down to the $289 level in this case. https://t.co/4r5ex63sr5
2021-09-15 01:05:02+00:00,"How to Set Up Alexa Email Alerts
https://t.co/HzpSEasCU4

#amazon #alexa #gmail #hotmail #outlook #microsoft #msft #windows10 #windows11 #skills https://t.co/WdmJY7DLSB"
2021-09-15 00:27:43+00:00,"Should Microsoft have simply increased its stock buyback instead of increasing its dividend?

#MSFT #AMZN #GOOGL https://t.co/b2h7PpHE6i"
2021-09-14 23:25:29+00:00,"#msft 

#MSFT on watch this week

https://t.co/SDOvWvF2Ae

whats your theory it holds 299.6 to test 301/303

or it breaks to 297.20/295.08?

#microsoft 
#optionstrading"
2021-09-14 21:00:02+00:00,Want to learn how to restore a deleted file in #MicrosoftTeams ? Check out this tutorial!   https://t.co/kxpEqV8xwm #Microsoft #Microsoft365 #Office365 #MSFT #MSTeams #Remotework #MicrosoftEDU #YouTube #Howto #Tutorials #SharePoint #SharePointOnline
2021-09-14 19:47:55+00:00,Are You Getting the Most Out of Microsoft Teams? https://t.co/dmRcUwbWwv #MSFT #Microsoft #Teams #MicrosoftTeams
2021-09-14 18:57:01+00:00,"#MSFT is embracing empathy, courage and vulnerability to create trust and build connections.  Hope to see more #MSPartners embrace the @brenebrown Dare to Lead methodology.  
https://t.co/e6vN7Nojid"
2021-09-14 17:36:57+00:00,"🎣🎣
MSFT Call
$MSFT
#MSFT

🐟🐠 https://t.co/Oh49xCUq6b"
2021-09-14 17:08:51+00:00,"🚨September 14, 2021, #MSFT #PatchTuesday ""B"" 🏁
⚙️Get #CumulativeUpdate's for Windows 10 Version's 1507, 1607, 1809, 1909, 2004*(#20H1)/#20H2*/#21H1* and Windows Server #LTSC (1809)/#SAC (20H1/20H2) on #MicrosoftUpdateCatalog👉 https://t.co/YvQsgO1nQb
*served by the same updates https://t.co/kyakJm2NW4"
2021-09-14 16:40:13+00:00,Microsoft September 2021 Patch Tuesday (MSHTML Vulnerability Patch Included) #MSFT #MSHTML #Patches https://t.co/RvKUC7vTrY https://t.co/lU1k2XLKCB
2021-09-14 16:30:11+00:00,MSFT - #MSFT chart https://t.co/54NA07UPc3
2021-09-14 16:10:42+00:00,"New Microsoft Teams, Outlook features are designed for hybrid remote work https://t.co/rbw2sgJub6 #MSFT #Microsoft #Teams #MicrosoftTeams #HybridWork #Outlook"
2021-09-14 16:09:41+00:00,#MSFT $MSFT recently broke the previous outside return structure. Can we expect a short-term trend reversal? Price may very well go back down to the $289 level in this case. https://t.co/D4nvMltwgK
